Index,Product_Name,Description,Brand,Category,Price,Currency,Stock_Quantity,EAN,Color,Size,Availability,Internal_ID,Final_Price
4826,Wireless Keyboard One Premium,Although Democrat under great.,Solis Ltd,shoes & footwear,261,USD,68,3199489393295,Sienna,Medium,out_of_stock,85,234.9
4827,Projector Oven Thermostat,Take act newspaper town trial skill senior.,Mitchell PLC,kitchen appliances,427,USD,354,4321719836732,ForestGreen,XS,backorder,18,384.3
4828,Advanced Mouse Treadmill Phone,Still if also could television.,Pham PLC,toys & games,832,USD,485,6276290266660,Indigo,S,in_stock,61,748.8000000000001
4829,Smart Treadmill Dock Air Eco,Watch trouble ok number section glass.,"Elliott, Jones and Levy",headphones & earbuds,534,USD,849,8654353611004,LawnGreen,Small,pre_order,52,480.6
4830,Portable Powerbank Rechargeable Go Eco,Law player understand trade.,Avila-Mayo,fishing & hunting,133,USD,325,7823115250916,Indigo,Extra Large,in_stock,42,119.7
4831,Eco Watch Microphone Microphone Fast Mini,Last whose need even recently write.,Lynch-Mills,cameras & accessories,503,USD,224,8125302427682,PaleGreen,10x10 cm,limited_stock,46,452.7
4832,Premium Dock Wireless Smart,As just improve interesting.,Medina-Lopez,team sports,934,USD,586,9206264464843,SpringGreen,12x18 in,backorder,8,840.6
4833,Wireless Projector Speaker Treadmill Lite Sense Wireless,Reveal process agency green end study top.,Bell and Sons,fragrances,438,USD,474,9924897810560,BurlyWood,30x40 cm,out_of_stock,63,394.2
4834,Portable Scooter Advanced,Rate radio number power teach.,"Khan, Gibson and Vargas",women's clothing,613,USD,484,9706848627171,Khaki,Medium,in_stock,56,551.7
4835,Portable Freezer Phone Prime Fast Smart,Maintain term occur wind.,Murphy Ltd,furniture,398,USD,878,2367383852151,MediumPurple,30x40 cm,discontinued,75,358.2
4836,Pro Webcam Dock Heater Mini Compact Portable,Three bar suggest hit audience.,Knox-Serrano,beauty & personal care,373,USD,288,2583202091208,Thistle,50x70 cm,discontinued,21,335.7
4837,Eco Printer Digital,Similar Congress leader white old environment.,Fitzgerald-Charles,kitchen appliances,252,USD,533,111008486953,MediumPurple,XL,limited_stock,62,226.8
4838,Wireless Projector,Simply into note respond party security.,"Harris, Archer and Cowan",men's clothing,762,USD,443,8182681922986,MediumVioletRed,8x10 in,pre_order,31,685.8000000000001
4839,Camera Keyboard,Arm glass what perform president concern safe.,Mcneil Group,kids' clothing,366,USD,196,110949711292,Maroon,100x200 mm,backorder,51,329.40000000000003
4840,Portable Speaker Router Lamp Fast Wireless,Seem claim free third.,Wise-Galloway,toys & games,501,USD,559,399674323820,SeaGreen,L,discontinued,41,450.90000000000003
4841,Ultra Projector Eco Sense,Remember leg contain wall.,Mathews and Sons,team sports,840,USD,322,1545210830782,Teal,10x10 cm,backorder,57,756.0
4842,Wireless Lock Camera Smart Prime,East traditional what represent.,"Bruce, Carson and Dominguez",laptops & computers,950,USD,114,6224572464761,DimGray,S,discontinued,94,855.0
4843,Advanced Scale Automatic Compact,Politics show future country person could bit.,Chase Inc,grooming tools,170,USD,926,8799132812460,MediumSlateBlue,XL,pre_order,75,153.0
4844,Mini Cooler Vacuum,Culture every leader appear strategy know.,"Wyatt, Garrison and Shah",sports & outdoors,688,USD,219,4693316893037,IndianRed,Medium,limited_stock,78,619.2
4845,Silent Router Keyboard Pro Clean Pro,Happy care military per garden early.,Patton-Hernandez,office supplies,374,USD,231,7690849766835,Black,30x40 cm,backorder,41,336.6
4846,Compact Radio Silent 360 Lite,Amount effect very point finish sign worry meeting.,"Adams, Cordova and Ray",shoes & footwear,186,USD,408,6803003318585,CadetBlue,XL,pre_order,34,167.4
4847,Mini Mixer Ultra Rechargeable Automatic,Gun despite adult name society direction dream.,Goodwin-Thomas,kitchen appliances,743,USD,454,5346807350722,Maroon,M,discontinued,17,668.7
4848,Portable Iron Cooler Iron Edge Touch Ultra,Manage commercial so necessary another.,Sherman Group,fragrances,400,USD,947,6367824024655,Tan,50x70 cm,out_of_stock,8,360.0
4849,Digital Charger Radio Edge,Operation down until place go.,Travis-Shaw,sports & outdoors,526,USD,440,898838351308,Teal,10x10 cm,pre_order,52,473.40000000000003
4850,Mini Bicycle Lock Fan,Still theory stage change economy.,Mcfarland-Wilkinson,shoes & footwear,305,USD,972,6579472402314,DarkMagenta,Large,out_of_stock,36,274.5
4851,Mini Lock Lamp Max Portable Touch,Window box field also machine treatment stuff effect.,Goodman-Mckenzie,team sports,41,USD,983,1863879837035,DarkSlateGray,XS,out_of_stock,75,36.9
4852,Headphones,Model receive then rock scene that.,Bishop-Larsen,team sports,868,USD,479,455832481716,Gray,100x200 mm,limited_stock,14,781.2
4853,Rechargeable Microphone,Analysis my thought at treatment provide according write.,Bates PLC,home & kitchen,546,USD,779,7935757001686,Ivory,8x10 in,limited_stock,60,491.40000000000003
4854,Portable Vacuum Webcam,Out building fish attention.,Lloyd-Navarro,cycling,334,USD,954,3404007404606,Chocolate,15x20 cm,out_of_stock,64,300.6
4855,Premium Radio Mixer Rechargeable Pro Premium,Light building able wide concern present science.,Mcknight PLC,men's clothing,622,USD,133,4612653445983,GhostWhite,XS,backorder,69,559.8000000000001
4856,Ultra Heater Toaster Stove,Life husband worry push page run.,"Noble, Holt and Alvarado",health & wellness,303,USD,847,4291020484383,LightSlateGray,Extra Large,backorder,14,272.7
4857,Compact Brush Eco Edge Compact,Right college include shoulder.,Davila-Olson,kids' clothing,661,USD,26,472755313504,MediumAquaMarine,8x10 in,pre_order,22,594.9
4858,Pro Fridge Camera Ultra Plus Digital,Station environmental create.,"Fuentes, Underwood and Pittman",home decor,394,USD,270,302738353657,DarkSlateBlue,XL,out_of_stock,98,354.6
4859,Wireless Watch Microphone Microphone Prime Wireless Air,Now participant laugh floor evening thing.,Guerrero Inc,fishing & hunting,184,USD,871,3699762097655,DarkGoldenRod,Large,limited_stock,6,165.6
4860,Advanced Bicycle Lock Fan Mini,Floor eight performance.,Lawrence-Rollins,office supplies,955,USD,84,3197671012771,White,30x40 cm,in_stock,66,859.5
4861,Smart Radio Advanced Eco Plus,Benefit easy establish meeting.,"Stevens, Tran and Villanueva",men's clothing,867,USD,994,982793334503,RoyalBlue,100x200 mm,pre_order,31,780.3000000000001
4862,Portable Thermostat Oven Premium,Trouble audience economic but.,Cooley-Marsh,clothing & apparel,549,USD,748,3414951535141,White,Medium,discontinued,40,494.1
4863,Silent Heater Air,Discuss Mr serve operation enjoy.,"Keith, Rosario and Bridges",laptops & computers,739,USD,843,8360145532241,DarkSeaGreen,XL,discontinued,42,665.1
4864,Mini Shaver Premium Digital Sense,Read pay bar seek.,Olson Inc,toys & games,580,USD,754,7528925966506,Ivory,S,out_of_stock,85,522.0
4865,Digital Watch,Outside walk friend pressure whom today give happy.,"Sharp, Reeves and Kaufman",headphones & earbuds,945,USD,488,6389946876370,SlateBlue,10x10 cm,in_stock,54,850.5
4866,Automatic Fridge Fan Lamp Go,Five major contain better benefit wrong.,"Mcneil, Coleman and Marquez",smartphones,635,USD,488,5891868789573,AntiqueWhite,XXL,backorder,29,571.5
4867,Fan,Service most time have few last before.,Wood-Evans,grooming tools,95,USD,265,9226198435856,Cornsilk,Medium,in_stock,72,85.5
4868,Advanced Webcam Bicycle Camera,Style today agree company leg ask wish.,Bauer Inc,smartphones,591,USD,352,2442798239794,AntiqueWhite,12x18 in,limited_stock,26,531.9
4869,Smart Iron Cooler Iron Smart Rechargeable Air,World have cause minute believe.,"Gilbert, Hale and Yates",beauty & personal care,521,USD,521,1268173943985,AliceBlue,Extra Large,in_stock,72,468.90000000000003
4870,Tablet Speaker Scooter,Seek single skill.,"Trevino, Kaufman and Hamilton",clothing & apparel,951,USD,500,9579604390516,MediumBlue,L,backorder,13,855.9
4871,Webcam Bicycle Camera,Site affect season available.,"Ayers, Meza and Morrow",haircare,825,USD,744,3224727609354,IndianRed,Small,discontinued,49,742.5
4872,Vacuum Router Toaster,Want low me attack.,Strickland-Cross,haircare,248,USD,929,8996940091302,Tan,10x10 cm,backorder,85,223.20000000000002
4873,Ultra Stove Vacuum Speaker,Father build a wait avoid.,"Gallagher, Brewer and Shields",shoes & footwear,402,USD,688,1161802707296,MediumTurquoise,30x40 cm,pre_order,57,361.8
4874,Eco Projector Smart,Hit treatment age maintain machine.,Hodge Ltd,cleaning supplies,74,USD,665,3558725654819,Lavender,12x18 in,pre_order,20,66.60000000000001
4875,Thermostat Speaker,Apply coach Mrs during pattern maybe.,"Jennings, Molina and Barnes",laptops & computers,411,USD,849,5210367244244,Purple,XXL,out_of_stock,98,369.90000000000003
4876,Premium Drone Thermostat Headphones Advanced Smart,Generation picture hard suggest feel.,Daniels-Hubbard,clothing & apparel,5,USD,6,717825883403,MediumSlateBlue,50x70 cm,in_stock,68,4.5
4877,Portable Kettle Sense,Government rich build outside wall degree.,Sanford Ltd,grooming tools,660,USD,872,9566593742730,Beige,12x18 in,in_stock,1,594.0
4878,Clean Scanner Tablet Radio Portable,Wife president down rate from doctor.,Wilkerson LLC,shoes & footwear,470,USD,493,4342530908736,SaddleBrown,50x70 cm,pre_order,61,423.0
4879,Wireless Powerbank Scale Pro Max,Need end business music role town share money.,Brady-Carter,cameras & accessories,436,USD,812,6773653194771,MediumBlue,15x20 cm,backorder,44,392.40000000000003
4880,Scale,Member give paper keep letter.,Woodard-Bell,cleaning supplies,790,USD,431,7877201876832,YellowGreen,12x18 in,discontinued,1,711.0
4881,Smart Webcam Stove Grill Edge,Wall level quickly big sit quite art.,Holland Group,office supplies,497,USD,810,8928361706077,DarkTurquoise,XL,backorder,3,447.3
4882,Eco Charger Treadmill Prime Smart Lite,Choose box major law act.,Gutierrez Group,cleaning supplies,959,USD,810,5924029070651,DarkTurquoise,XL,backorder,60,863.1
4883,Rechargeable Fan Clock Camera Edge Lite,Goal your reason eye recently.,Strong-Terrell,haircare,661,USD,631,8988849233877,DodgerBlue,8x10 in,out_of_stock,69,594.9
4884,Rechargeable Fan,Actually response production push mouth stop.,Bass PLC,kitchen appliances,164,USD,382,2351157859682,DarkMagenta,12x18 in,in_stock,15,147.6
4885,Digital Drone Speaker Speaker Portable Air,Away rate science friend off whatever benefit.,Simmons-Stanley,home decor,768,USD,546,5229301417002,Green,Extra Large,backorder,73,691.2
4886,Portable Dock Powerbank Speaker Lite Clean Advanced,Impact idea standard work.,Stein Ltd,women's clothing,528,USD,350,5528323611796,SeaShell,L,out_of_stock,74,475.2
4887,Shaver,Amount laugh husband machine manage great long professor.,Rangel-Doyle,smartwatches,764,USD,679,4224735689569,Olive,Extra Large,discontinued,16,687.6
4888,Digital Webcam Stove Grill One Compact Smart,Throughout likely speak card compare.,Alexander-Wagner,office supplies,361,USD,783,1646008597976,Purple,L,in_stock,82,324.90000000000003
4889,Premium Tablet Speaker Scooter Premium,Campaign stock market possible one successful create.,"Conway, Pearson and Compton",office supplies,375,USD,202,2046475673811,Cornsilk,S,out_of_stock,9,337.5
4890,Lamp Monitor,Radio information before these show foot.,Nguyen and Sons,automotive,348,USD,883,8218142604358,Green,XS,out_of_stock,71,313.2
4891,Grill Microphone Projector,Build through candidate notice.,"Gaines, Ward and Winters",home & kitchen,676,USD,575,5335825170597,Lime,XS,discontinued,35,608.4
4892,Rechargeable Speakerphone Oven Edge,Test free already least.,Dorsey-Schroeder,health & wellness,834,USD,765,8754690146945,Azure,10x10 cm,backorder,68,750.6
4893,Speaker,Issue page actually save watch office.,"Carrillo, Vega and Mathis",cameras & accessories,715,USD,690,3599613428372,MediumSlateBlue,Large,pre_order,88,643.5
4894,Portable Headphones Smart,Because message bar worker few drive reveal conference.,Mahoney-Banks,fitness equipment,306,USD,52,4583246537128,FloralWhite,30x40 cm,out_of_stock,23,275.40000000000003
4895,Mini Dock Speaker Phone One Edge,Food board about member.,"Ross, Simmons and Best",home decor,838,USD,727,575832893309,SkyBlue,15x20 cm,limited_stock,83,754.2
4896,Mini Fridge Cooker Automatic,Total name interesting material under grow kid.,Smith-Russell,health & wellness,595,USD,772,2138806848255,Cyan,100x200 mm,in_stock,82,535.5
4897,Wireless Watch Camera Rechargeable Go,That national mention total become.,"Walters, Davidson and Duffy",kitchen appliances,519,USD,675,5858315703162,Orange,8x10 in,backorder,79,467.1
4898,Eco Lamp Lamp Digital,Travel hotel senior fine.,Vincent Ltd,office supplies,14,USD,1,3198108504647,DarkGoldenRod,Large,backorder,80,12.6
4899,Wireless Oven Clean Wireless,Bring natural military control test official.,Maddox Group,smartwatches,698,USD,977,7313871305093,DarkOliveGreen,Medium,backorder,82,628.2
4900,Compact Drone Speaker Speaker,Past whether both your allow official collection thus.,Mejia-Robles,fragrances,152,USD,211,7924438982994,PaleGoldenRod,8x10 in,discontinued,46,136.8
4901,Freezer,Company exist rate mission window.,Sullivan-Patel,kids' clothing,563,USD,321,5170090870977,SpringGreen,10x10 cm,out_of_stock,13,506.7
4902,Rechargeable Light Toaster Sense Edge,Century Mrs rest goal relationship instead.,David Inc,automotive,915,USD,83,747383001001,PowderBlue,XXL,out_of_stock,32,823.5
4903,Clean Fan Speaker Fridge Go Pro,Down health fine discover.,Holloway PLC,books & stationery,146,USD,409,3307082419124,GhostWhite,12x18 in,discontinued,95,131.4
4904,Mini Iron Thermostat X One,Surface tend economy bring thousand space from.,Castro PLC,cleaning supplies,495,USD,943,4312270528556,Green,50x70 cm,pre_order,62,445.5
4905,Digital Scooter Bicycle Oven,Structure point minute task before return.,"Horton, Garrett and Parrish",cleaning supplies,688,USD,247,7490610230301,LightSalmon,Extra Large,pre_order,54,619.2
4906,Silent Mixer Freezer Trimmer,Out receive cultural drop contain should full.,"Benitez, Stein and Nolan",fragrances,562,USD,593,4433730232049,DarkSlateBlue,Large,pre_order,31,505.8
4907,Lock Lamp,Blood down general century political can.,Hansen-Frederick,furniture,38,USD,956,4464896320301,SandyBrown,8x10 in,discontinued,76,34.2
4908,Automatic Dock Sense Rechargeable Touch,Mind key meeting performance anyone professor.,Taylor-Bradshaw,home decor,931,USD,375,8673175335868,Gainsboro,50x70 cm,out_of_stock,11,837.9
4909,Trimmer Heater,Condition mention over he career.,Cain PLC,home decor,27,USD,723,2624825044698,PeachPuff,L,out_of_stock,13,24.3
4910,Fan,As summer clearly bad always need.,"Hatfield, Cohen and Lam",books & stationery,595,USD,842,6470613745034,GhostWhite,Medium,in_stock,16,535.5
4911,Compact Lock Lamp Touch Smart Automatic,Activity officer Democrat son always trip others way.,Wilkins and Sons,home & kitchen,650,USD,770,3573787822020,Salmon,12x18 in,discontinued,3,585.0
4912,Advanced Fan Lamp Wireless,Difficult nice no environmental able discussion.,Roth PLC,fitness equipment,743,USD,828,470992825835,Cyan,12x18 in,discontinued,93,668.7
4913,Portable Brush Plus Plus Clean,See place particularly range win way effort.,Koch-Fry,bedding & bath,288,USD,450,3361129615917,MediumAquaMarine,Large,in_stock,56,259.2
4914,Fast Camera Lite Clean Smart,Still design ten economic challenge thus.,Higgins LLC,team sports,107,USD,986,5698712776730,DarkRed,10x10 cm,pre_order,42,96.3
4915,Automatic Trimmer Clock Premium Eco Max,Himself act degree argue.,"Daniels, Vargas and Carrillo",smartphones,985,USD,550,5367422949580,MidnightBlue,Extra Large,out_of_stock,87,886.5
4916,Ultra Freezer Mixer Lock Plus Max,Protect fund inside social learn girl attorney.,"Gordon, Fuentes and Richardson",cleaning supplies,13,USD,896,5431134811456,MistyRose,Medium,pre_order,78,11.700000000000001
4917,Silent Speakerphone Stove Tablet Pro X Air,Two simple listen remember.,Velazquez-Briggs,sports & outdoors,254,USD,58,848226577551,RoyalBlue,15x20 cm,discontinued,70,228.6
4918,Fridge Fan Bicycle,Accept often as real apply.,Mccoy-Marquez,home decor,308,USD,959,9434902996047,ForestGreen,30x40 cm,in_stock,38,277.2
4919,Eco Thermostat Speaker,Well look buy parent according too from.,Suarez Inc,cycling,886,USD,690,1482027482981,LightSalmon,15x20 cm,out_of_stock,63,797.4
4920,Silent Powerbank Prime,Everyone their part despite.,Myers LLC,cleaning supplies,825,USD,49,3133229327492,Blue,Extra Large,backorder,30,742.5
4921,Speaker Tablet Headphones,Thought either wind officer song financial full.,"Lawson, Logan and Lindsey",makeup,757,USD,638,1623247212341,Gray,Medium,out_of_stock,91,681.3000000000001
4922,Advanced Grill Phone Go Plus X,Character his center other after age peace.,Sutton Group,health & wellness,935,USD,369,2131478506706,MintCream,Small,in_stock,63,841.5
4923,Watch Thermostat,Always physical law fine than.,Terrell and Sons,cameras & accessories,39,USD,312,2804102878479,WhiteSmoke,Extra Large,discontinued,22,35.1
4924,Smart Powerbank Lite Max Premium,Single offer general character again prevent suggest.,"Murillo, Curtis and Elliott",fitness equipment,102,USD,527,8476788177401,MediumPurple,S,limited_stock,44,91.8
4925,Smart Scale Toaster Plus,Floor we goal very on give.,Kidd and Sons,books & stationery,985,USD,4,1283329652993,LightSlateGray,5x7 in,in_stock,89,886.5
